from,to,cost
intersection/0002/e2det/s01/__ne,intersection/0009/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0009/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0009/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0009/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0009/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s01/__ne,intersection/0010/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/s02/_wn_,0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0002/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0003/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0004/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/e01/__wn,0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/s01/__ne,0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0005/e2det/w02/_ne_,0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0006/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0007/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0008/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0009/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/w01/__es,1000000000.0
intersection/0002/e2det/s02/_wn_,intersection/0010/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/w01/__es,0
intersection/0002/e2det/w01/__es,intersection/0002/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/w01/__es,0
intersection/0002/e2det/w01/__es,intersection/0003/e2det/w02/_ne_,0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0004/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/n01/__sw,0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/n02/_es_,0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0005/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0006/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0007/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0008/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0009/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w01/__es,intersection/0010/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0002/e2det/w02/_ne_,0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0003/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0004/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0005/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0006/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0007/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0008/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/s02/_wn_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/w01/__es,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0009/e2det/w02/_ne_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/e01/__wn,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/e02/_sw_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/n01/__sw,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/n02/_es_,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/s01/__ne,1000000000.0
intersection/0002/e2det/w02/_ne_,intersection/0010/e2det/s02/_wn_,1000000000.0
